HIT,310,10100110011010100101010110101000,10010110011010010110011010101011,6,6
HIT,311,01011001101001010101011001100100,10100101100101011010011010010111,6,6
HIT,312,10010110011001011010100101101000,10010101101010011010011001101011,6,6
HIT,313,10100101101010010101101010011000,10010110101010010110100101010111,6,6
HIT,314,01101010100110011001100101100100,10100101101010010101100110010111,6,6
HIT,315,01101001010110101001101001100100,01101001100101011001011010100111,6,6
HIT,316,10101010010110101010011010010100,10100110010101100110101010010111,6,6
HIT,317,01010101011001100101100101010100,01100101101001100101101001010111,6,6
HIT,318,01101010101010100101100110101000,10011010100110100110101010100111,6,6
HIT,319,10011001010101100110010110010100,01101010011001011010101010100111,6,6
HIT,320,01100110010110101001011001011000,10100110101001010110101010010111,6,6
HIT,321,10011001010110100110100101101000,10101001010110101010101010010111,6,6
HIT,322,10011010010101101001011010100100,10100101101001100110101010010111,6,6
HIT,323,01010110100101010110100110010100,10101001100101010101010110101011,6,6
HIT,324,10011001101001101001100101010100,10101001011001101001011001100111,6,6
HIT,325,10101001101010010110100110010100,01101001100110010110101010010111,6,6
HIT,326,01010110011010100101010110011000,10011010100110100110101001101011,6,6
HIT,327,10101010101001101001101001101000,10100101100101101010011010100111,6,6
HIT,328,01100110011001011010011010100100,01101010100101011010011001011011,6,6
HIT,329,10010110011010011010101001010100,01011001100110100101101010101011,6,6
HIT,330,01101010011001011001100110100100,01010110011010011010101010100111,6,6
HIT,331,10101010100110101001011010010100,10101010010110010101100110100111,6,6
HIT,332,01010101101001100110101001100100,10011010100101101010100110100111,6,6
HIT,333,01011010101001101010100101010100,10101010100110010101100110011011,6,6
HIT,334,10100101101001010101011001010100,10011010010110101001011010100111,6,6
HIT,335,01101010010101011010010110011000,10011001011010010101101001101011,6,6
HIT,336,01100101011010011010011001101000,01010110011001101001011010010111,6,6
HIT,337,10101010010101101010101001011000,01011010100101100101101001101011,6,6
HIT,338,10010101101010101001010101010100,01010101010110101001100110101011,6,6
HIT,339,01101001010101100110011010010100,01011001101010100110100101011011,6,6
HIT,340,01011001011001010101011001101000,10101001011010010110010110101011,6,6
MISS,341,10100101100101101001010110011000,01101001101001011010011010100111,6,5
HIT,342,01011010101010011001100110101000,01010101010110010101101010100111,6,6
HIT,343,10011001010101011001101010011000,10100110101010010101010101010111,6,6
HIT,344,10100101100101100101100101010100,10011001100101010110101010101011,6,6
HIT,345,01100110100110010101011001010100,01010101101010011010011010101011,6,6
HIT,346,01010101101001011010101010010100,10100101101001100110010101100111,6,6
HIT,347,01101010010101010101011010011000,10010110010101101001010101101011,6,6
HIT,348,01101001101010010101010110011000,01011001011001100110100110100111,6,6
HIT,349,10011010101010011001100101011000,10010110010110101010011010100111,6,6
HIT,350,10011001010110011001100101100100,10011010011001011010100110100111,6,6
HIT,351,01011010100110011010100101101000,10100101010101101010100110010111,6,6
HIT,352,10101001100101011010101001101000,10011010100110011001101001010111,6,6
HIT,353,01101010011010010101100110011000,10101010011001101010011001010111,6,6
HIT,354,10101010010110010101100110010100,01011010100110100110011001011011,6,6
HIT,355,01010101010110100101010110101000,01101001010110101010010110100111,6,6
HIT,356,10010110100110011001101010100100,01011010011010100110011010010111,6,6
HIT,357,01100110100110010101010110011000,01010110011001101010101001101011,6,6
HIT,358,01101001011001011010010101100100,10100110101010101001011001100111,6,6
HIT,359,01101010101010100101100101101000,01010101101010101001101010101011,6,6
HIT,360,01101010011010101001100110011000,01100101100110011001011010101011,6,6
HIT,361,01010110101001100110101010011000,10011001101010010101100101100111,7,7
HIT,362,01101001101001011001010110100100,10100110010101101010011001100111,7,7
HIT,363,10100101010110011010101010100100,10100101010110100101010101100111,7,7
HIT,364,01100101100101101001100110100100,01101010100110010110100101011011,7,7
HIT,365,10010101010101101010011010010100,10011010100101101010011001010111,7,7
HIT,366,10011010100110101010011010100100,01010101100110100110101001011011,7,7
HIT,367,10010101101001101010100101010100,01100110100110101001011001011011,7,7
HIT,368,01100110100110011010100110101000,01010101100110100110101010011011,7,7
HIT,369,10100101010101010101010101101000,01101001101001011010010101010111,7,7
HIT,370,01101010010101011001010110011000,10010101011010101001010101011011,7,7
HIT,371,01101010011010011001101010100100,01100101101001010110101001101011,7,7
HIT,372,01010101010110100101011010101000,10100101101010101001010110100111,7,7
HIT,373,10010110101001101001011001101000,01101010010101100101100110101011,7,7
HIT,374,10011001101001101001101010100100,10011010101001100110010101010111,7,7
HIT,375,01100110101001101010011001010100,10010101011010011010100101011011,7,7
HIT,376,01100110101010011010100101011000,10011010101001010101010110100111,7,7
